order_item_id,order_id,product_id,quantity,selling_price,discount_percent
803,276,1586,2,5760.56,6.66
804,277,74,4,1522.72,15.86
805,277,704,4,4606.0,18.24
806,277,477,2,669.08,19.77
807,277,685,1,7250.08,9.52
808,277,750,4,718.92,29.02
809,278,1517,2,6675.45,2.19
810,278,931,2,1241.1,14.03
811,279,1791,4,1597.41,18.91
812,279,1972,5,6133.82,7.05
813,279,596,4,6425.94,19.9
814,279,1540,1,5182.69,26.59
815,279,1419,1,2938.05,4.1
816,280,1475,3,3974.95,26.22
817,281,812,5,7923.69,9.88
818,281,134,4,3162.63,19.14
819,282,1882,3,761.57,29.04
820,282,1330,2,6550.9,13.62
821,282,524,4,3836.94,27.37
822,283,1970,3,197.56,5.69
823,283,1552,2,463.86,16.52
824,284,1705,2,2387.22,27.88
825,284,17,2,788.44,6.3
826,284,258,1,6086.1,16.42
827,284,20,1,515.11,10.66
828,285,592,3,7033.21,27.9
829,285,1681,2,4203.73,21.76
830,285,1641,5,1535.16,15.01
831,286,315,4,5177.62,23.2
832,286,405,3,2980.67,5.02
833,286,44,3,3706.17,15.97
834,286,1444,3,842.41,28.59
835,287,786,2,6343.47,24.55
836,287,690,3,2782.61,9.22
837,287,1142,3,1346.7,22.41
838,287,1968,4,4919.62,11.61
839,288,1220,5,5099.83,23.2
840,288,1837,5,4487.69,3.19
841,288,488,1,4251.13,24.02
842,289,192,1,6576.88,6.59
843,289,1573,5,4440.78,11.83
844,289,437,1,4042.67,20.14
845,289,541,3,4468.51,26.29
846,290,1190,3,3244.65,11.98
847,290,1435,4,3193.28,28.95
848,290,824,4,6861.49,19.93
849,291,874,2,2014.11,22.01
850,291,163,2,3988.08,17.45
851,291,230,2,2059.71,6.77
852,291,1448,5,4732.52,24.74
853,292,1573,3,4736.36,8.95
854,292,1574,5,7331.82,8.95
855,292,893,3,3552.01,17.44
856,292,655,2,4353.07,1.21
857,292,966,3,3245.63,8.88
858,293,1050,4,6078.7,17.89
859,293,699,1,2288.21,4.71
860,293,1222,3,6815.43,16.34
861,294,1357,5,490.66,28.13
862,294,1055,1,4603.45,21.08
863,294,721,1,6783.36,20.9
864,295,232,3,5981.67,25.37
865,295,904,4,3280.67,3.52
866,295,761,4,2697.24,22.65
867,295,62,1,1357.55,15.13
868,295,2000,4,5990.2,28.92
869,296,1076,1,1039.8,4.65
870,297,1492,5,2525.49,7.65
871,297,32,5,2047.04,7.12
872,297,269,4,5157.79,18.06
873,297,1033,3,2294.07,5.12
874,298,1618,1,911.63,2.32
875,298,832,2,1634.67,8.95
876,298,1262,2,535.23,4.19
877,298,1232,3,1535.71,21.79
878,298,1912,2,3575.49,6.2
879,299,830,1,1809.26,24.98
880,300,1534,4,5927.19,17.99
881,300,1568,4,6330.75,5.49
882,301,1925,5,2061.79,18.84
883,301,1861,3,4514.88,28.42
884,301,937,4,1227.52,11.13
885,301,1349,3,1252.45,17.88
886,301,1843,5,3866.22,21.34
887,302,335,5,1940.0,2.48
888,302,1083,1,5300.13,1.22
889,302,575,5,8194.32,7.54
890,302,1487,3,6803.28,17.41
891,302,167,5,569.73,5.85
892,303,106,3,252.57,5.92
893,303,910,4,953.98,4.1
894,303,1681,1,4543.45,7.53
895,303,279,4,5209.69,22.53
896,303,565,2,250.12,2.79
897,304,1538,5,8103.61,11.56
898,304,1501,4,4677.82,21.4
899,305,1147,3,5200.01,1.02
900,305,46,1,3092.4,21.01
901,305,285,2,7055.93,21.77
902,305,1528,1,4403.46,29.72
903,306,761,4,2947.18,3.32
904,307,1689,4,1674.28,15.29
905,308,313,1,4499.62,3.08
906,309,526,1,144.08,10.85
907,310,1861,4,4676.79,8.76
908,310,1342,4,518.26,19.28
909,310,642,1,3629.02,28.5
910,310,64,1,1889.76,16.26
911,310,666,3,5637.78,2.55
912,311,1058,2,8278.77,3.84
913,311,772,1,406.04,16.92
914,312,1189,4,1494.86,27.87
915,312,515,1,3870.09,3.29
916,312,1773,2,8641.28,23.78
917,312,23,1,6358.02,28.51
918,313,1707,3,6086.68,27.63
919,313,80,1,3517.92,6.34
920,313,1370,1,9144.55,21.91
921,313,1044,5,7762.25,22.42
922,313,1010,4,2346.92,8.51
923,314,907,5,1825.19,27.56
924,314,1272,2,2824.19,22.55
925,314,1493,5,4353.8,2.5
926,315,841,3,4018.83,11.79
927,316,378,4,1385.42,20.0
928,316,1508,1,1738.63,4.07
929,317,1032,4,5552.42,20.94
930,317,307,3,8152.9,19.15
931,317,1037,3,4421.95,12.91
932,317,374,4,1940.33,13.19
933,318,607,5,1968.9,9.9
934,318,614,1,5443.53,29.63
935,318,1609,1,5545.39,16.06
936,319,247,3,1281.28,20.08
937,319,1576,3,3793.57,19.68
938,320,67,2,2092.06,1.48
939,320,668,3,6407.29,0.26
940,320,993,3,5359.47,2.8
941,320,1907,2,4384.67,4.68
942,320,13,3,305.41,18.93
943,321,1473,4,7423.47,0.46
944,322,1329,2,1906.88,24.67
945,322,1386,4,6714.02,22.22
946,322,777,4,1527.73,5.81
947,323,742,2,6865.61,9.76
948,323,1958,2,3869.18,9.44
949,323,1052,1,3330.49,20.54
950,323,1905,2,2155.69,6.81
951,323,1867,2,2429.42,22.09
952,324,1050,3,6156.37,17.09
953,324,829,3,4640.06,2.32
954,324,180,4,4546.38,26.21
955,324,1129,1,2131.17,15.02
956,325,656,5,6429.52,6.36
957,326,1647,2,1414.74,9.35
958,327,772,4,453.17,0.65
959,328,618,5,2343.91,28.14
960,329,113,4,6709.11,5.64
961,329,3,1,129.04,13.77
962,329,273,3,6052.46,3.92
963,329,1657,1,4540.48,27.96
964,329,1196,2,612.18,12.9
965,330,1769,5,4288.74,15.24
966,331,1699,5,1762.65,11.22
967,331,392,5,8661.19,8.17
968,332,1402,1,1726.96,28.19
969,333,293,4,4593.9,29.85
970,333,1241,2,121.32,2.48
971,333,706,4,1185.89,5.68
972,333,406,1,3270.42,17.76
973,334,1327,5,2211.71,18.81
974,334,1844,3,7411.2,20.5
975,334,1505,4,302.52,28.47
976,334,1136,3,3873.18,14.82
977,335,537,1,6792.93,12.99
978,335,765,2,1466.77,12.81
979,336,1327,2,2169.16,13.52
980,337,446,1,7455.42,11.04
981,337,1886,4,1161.66,8.37
982,337,1378,2,6369.09,24.1
983,337,878,1,3502.13,21.16
984,337,973,4,6160.77,22.68
985,338,531,2,5347.85,6.57
986,338,171,4,6813.66,28.6
987,338,1011,4,445.3,29.49
988,339,1921,4,5428.54,16.87
989,340,1488,2,4561.93,13.62
990,340,1950,2,671.85,10.21
991,340,98,2,5190.62,5.13
992,340,428,3,5971.28,15.39
993,341,891,4,5409.57,6.82
994,341,771,4,3021.55,29.28
995,342,1595,2,832.19,5.92
996,342,303,1,429.12,17.08
997,343,320,2,3001.25,23.71
998,343,1776,2,4970.43,10.15
999,344,1970,1,174.72,2.8
1000,345,87,4,2929.75,17.01
1001,345,1612,2,3193.17,28.3
1002,345,102,5,2941.12,16.74
1003,346,910,1,967.41,18.0
1004,346,683,1,4395.55,1.48
1005,346,1081,5,3661.7,18.36
1006,346,208,2,2342.01,0.94
1007,346,818,1,5465.69,0.87
1008,347,1011,3,417.15,12.02
1009,347,147,2,3665.55,24.7
1010,348,271,5,4850.14,14.11
1011,348,511,3,4078.19,23.77
1012,348,880,5,2017.61,0.07
1013,348,1186,1,2454.55,6.48
1014,349,1563,2,2354.47,21.94
1015,349,1306,5,1679.36,1.86
1016,349,550,4,6065.69,14.82
1017,349,1178,1,3631.16,27.36
1018,349,1201,2,1179.01,18.58
1019,350,124,2,6026.36,6.31
1020,350,1367,1,5804.07,25.6
1021,351,1544,5,5633.02,25.67
1022,351,673,3,7876.85,3.2
1023,351,1892,3,4887.21,2.95
1024,351,1841,1,5902.72,12.88
1025,351,57,3,3034.71,4.12
1026,352,118,4,1287.0,28.35
1027,353,726,3,260.06,5.03
1028,353,505,4,755.77,6.31
1029,354,713,3,3363.11,18.21
1030,354,257,5,5451.6,23.79
1031,354,636,2,1287.86,2.45
1032,354,1600,5,1850.11,18.61
1033,355,1039,5,7336.26,12.16
1034,356,693,3,3713.14,29.42
1035,356,1683,5,3941.49,28.12
1036,356,496,1,2144.47,12.78
1037,356,1989,2,3583.55,27.99
1038,356,292,3,1149.45,3.89
1039,357,1743,1,1833.09,9.62
1040,357,1731,1,790.31,12.6
1041,357,1162,2,2351.94,4.35
1042,357,1558,1,4128.85,3.35
1043,357,572,4,3206.06,29.33
1044,358,1985,1,1229.96,9.44
1045,358,997,1,2043.62,13.45
1046,359,1727,1,2195.89,24.7
1047,360,300,4,4730.77,11.74
1048,361,1347,5,6205.74,15.35
1049,361,562,3,5566.35,28.95
1050,361,290,5,4303.24,7.6
1051,361,54,1,3536.23,7.98
1052,361,80,5,3555.35,8.82
1053,362,959,5,4723.11,14.22
1054,362,607,2,1838.68,21.67
1055,362,1458,2,6256.31,6.07
1056,362,731,4,2585.77,2.55
1057,362,355,4,194.19,26.82
1058,363,28,3,4547.23,13.02
1059,363,1370,2,9102.3,14.05
1060,363,1872,2,3648.79,12.14
1061,364,1205,2,5456.09,8.37
1062,364,1697,4,6024.21,26.33
1063,364,811,3,4388.06,18.77
1064,364,1721,5,3419.08,14.18
1065,365,1754,3,8222.7,25.54
1066,365,122,4,3623.93,0.56
1067,365,1608,4,4965.44,20.31
1068,365,1809,4,1580.41,9.54
1069,365,1553,1,4897.58,12.53
1070,366,998,3,6963.6,3.14
1071,367,939,3,815.05,23.78
1072,367,299,1,2689.08,5.41
1073,367,312,3,5097.65,12.55
1074,367,457,3,1076.17,9.52
1075,368,1322,1,355.48,16.86
1076,368,1428,1,2931.0,12.75
1077,369,945,3,4937.97,0.7
1078,369,1973,5,3321.61,9.91
1079,369,1494,3,4693.85,3.14
1080,370,1259,4,4022.78,7.83
1081,370,311,5,6396.95,6.93
1082,370,282,5,5138.39,18.62
1083,370,1079,5,6075.44,3.75
1084,371,510,3,2584.05,25.66
1085,371,1488,2,4208.85,6.68
1086,372,1456,5,547.07,16.06
1087,372,1421,5,3959.96,14.93
1088,373,672,5,1950.09,19.05
1089,373,795,1,1367.59,23.59
1090,374,1780,5,333.55,10.7
1091,374,765,5,1592.61,18.19
1092,375,533,2,2914.28,15.46
1093,375,1576,1,3891.66,20.23
1094,375,1267,3,4335.01,13.18
1095,376,48,1,1183.55,10.41
1096,376,580,5,3218.49,16.99
1097,376,1499,3,2026.9,7.49
1098,376,1904,4,1320.03,7.16
1099,376,1374,1,4355.09,12.5
1100,377,1777,4,4627.84,8.51
1101,377,1439,1,7970.04,25.22
1102,378,1168,4,3092.69,10.95
1103,378,283,1,3870.55,14.52
1104,378,300,3,4468.12,9.94
1105,379,667,3,4674.62,6.44
1106,379,1859,5,4120.0,16.94
1107,379,961,5,5807.38,22.05
1108,379,1895,1,5486.83,8.44
1109,380,855,1,6498.26,25.28
1110,380,1577,3,6770.61,4.0
1111,380,1891,4,4923.89,24.94
1112,380,1613,2,1169.51,14.55
1113,381,1803,1,939.62,0.11
1114,381,549,1,5804.74,29.36
1115,382,1270,1,1431.99,24.77
1116,383,816,4,1670.44,9.53
1117,384,1248,1,778.52,0.69
1118,384,331,1,3597.05,7.96
1119,384,59,5,7256.95,9.39
1120,384,1094,1,7384.61,27.06
1121,384,1072,2,982.29,20.67
1122,385,4,3,4964.0,15.52
1123,385,655,4,4714.83,7.12
1124,385,974,4,3680.58,12.17
1125,385,1635,5,8141.84,15.13
1126,386,700,2,3071.17,12.81
1127,386,1643,5,2720.37,10.43
1128,386,1351,2,3357.78,7.49
1129,386,1895,5,5290.13,27.64
1130,387,1008,3,5279.33,9.12
1131,387,206,4,7237.36,24.7
1132,387,1709,1,2045.39,8.0
1133,387,1240,3,1062.07,27.67
1134,387,1751,4,4859.51,28.06
1135,388,1420,5,5347.21,29.46
1136,388,1672,5,5460.58,1.27
1137,388,1427,2,3172.67,10.95
1138,389,1153,5,5708.53,18.15
1139,389,689,1,1410.99,21.31
1140,389,231,1,1349.45,16.57
1141,390,1895,4,5427.58,5.03
1142,390,1170,1,6507.06,18.52
1143,390,630,4,1225.75,14.8
1144,390,1213,2,8077.79,24.75
1145,390,784,4,2311.92,11.22
1146,391,1043,1,633.52,6.01
1147,391,968,1,2148.79,8.03
1148,391,1513,2,462.61,23.25
1149,391,380,3,4412.08,18.67
1150,391,1015,1,3591.35,2.86
1151,392,1286,4,1993.68,9.29
1152,392,118,2,1345.71,14.56
1153,392,1498,1,5240.31,0.9
1154,392,929,2,4951.57,17.52
1155,392,1784,5,2114.19,25.06
1156,393,1089,5,4559.51,10.15
1157,393,790,4,919.36,26.39
1158,393,1288,2,9206.45,8.93
1159,393,1720,5,2236.82,23.85
1160,394,1499,2,2199.46,22.84
1161,394,1809,1,1683.07,14.97
1162,394,1670,1,2503.43,13.36
1163,394,523,3,5338.12,19.36
1164,395,988,2,192.54,24.3
1165,396,1427,3,3039.87,14.91
1166,396,526,2,166.88,4.29
1167,396,22,3,2656.55,28.89
1168,396,1596,5,448.25,8.0
1169,397,798,3,1324.56,22.33
1170,397,1668,4,4496.5,23.55
1171,398,540,2,2078.25,6.36
1172,398,896,1,4578.61,23.0
1173,398,1214,3,3818.74,8.93
1174,399,1198,4,4888.78,19.86
1175,399,323,1,3442.45,3.9
1176,400,739,5,4391.18,2.37
1177,400,1641,4,1472.74,28.25
1178,400,1073,3,4333.75,16.3
1179,400,1457,1,5633.9,4.15
1180,400,547,5,1224.56,21.96
1181,401,1892,5,4919.73,21.09
1182,402,1821,3,3673.75,8.94
1183,402,418,2,4550.5,5.91
1184,402,696,5,2399.14,8.56
1185,403,1203,3,5954.26,15.19
1186,404,506,4,1660.59,12.61
1187,404,607,4,2007.11,1.17
1188,404,635,4,3312.75,28.56
1189,405,818,1,5101.0,20.73
1190,405,1394,1,4983.72,10.82
1191,405,1420,1,5545.09,6.69
1192,405,1528,5,4175.5,4.64
1193,405,1340,5,2800.19,9.6
1194,406,1422,2,638.42,9.32
1195,406,64,4,2078.08,5.75
1196,406,760,1,1978.17,13.96
1197,406,1774,1,580.55,3.83
1198,407,1915,2,2857.63,3.6
1199,408,475,4,7080.29,6.13
1200,408,1820,5,6926.13,1.14
1201,409,1565,1,208.29,18.24
1202,410,1896,1,2978.21,20.73
1203,410,971,3,4888.4,0.92
1204,410,417,3,4162.85,0.87
1205,411,1819,4,2145.69,20.1
1206,411,231,3,1344.01,5.25
1207,411,795,5,1297.43,24.18
1208,411,360,1,7289.93,29.98
1209,412,1444,4,806.01,21.88
1210,412,115,2,2569.32,4.46
1211,412,446,5,7144.02,22.92
1212,413,974,4,4336.28,28.8
1213,413,151,5,1513.34,27.61
1214,414,1137,3,686.23,21.09
1215,415,1339,2,3047.36,28.97
1216,415,1316,4,3138.68,29.77
1217,415,37,3,6513.14,24.76
1218,416,201,5,3656.18,23.0
1219,416,1864,1,2373.01,22.85
1220,416,1508,2,1675.27,28.94
1221,416,1740,5,3391.13,25.49
1222,416,365,1,2925.43,24.31
1223,417,749,4,647.89,28.9
1224,417,1144,4,5702.14,2.47
1225,417,839,5,1996.02,29.91
1226,418,566,1,4338.74,10.9
1227,419,1446,4,3057.29,9.41
1228,419,1250,2,8525.27,16.06
1229,419,1735,1,1805.1,28.98
1230,419,1704,4,5045.52,15.69
1231,420,97,4,2787.55,26.09
1232,420,1229,5,4062.41,1.6
1233,420,952,4,507.32,17.33
1234,420,1917,2,2558.76,27.84
1235,420,364,2,2178.27,3.63
1236,421,283,1,4297.7,10.51
1237,422,402,3,248.37,15.78
1238,422,1795,1,4384.25,21.11
1239,423,1160,2,4614.99,25.89
1240,424,917,1,3850.45,18.0
1241,424,1055,3,4571.14,9.19
1242,424,1217,4,627.92,6.76
1243,425,445,4,1902.85,14.39
1244,426,1701,3,4462.26,28.87
1245,427,78,2,790.34,25.02
1246,427,1085,3,6094.54,11.21
1247,427,1304,4,2111.12,28.73
1248,427,889,2,3229.51,8.47
1249,428,1382,1,249.68,28.28
1250,428,1265,5,6212.89,5.59
1251,429,1199,3,752.3,23.38
1252,429,1094,1,8021.56,1.23
1253,430,62,4,1395.82,10.83
1254,430,770,4,2823.66,15.98
1255,430,669,4,1882.47,19.93
1256,431,73,5,619.36,26.57
1257,432,1008,2,5422.45,20.26
1258,432,1269,1,8255.75,10.81
1259,432,1814,3,5080.05,3.83
1260,432,838,4,1027.5,10.75
1261,432,312,3,5284.11,13.28
1262,433,1752,2,5185.5,17.4
1263,433,193,3,2477.36,19.92
1264,434,1057,3,6584.31,24.76
1265,434,1833,2,2611.82,20.53
1266,434,878,1,3204.95,11.64
1267,434,1834,1,4984.79,5.63
1268,434,18,4,2216.22,26.28
1269,435,1220,2,5113.06,10.45
1270,435,1897,3,4471.54,23.89
1271,436,1837,5,4383.99,24.84
1272,436,1849,5,2942.86,20.28
1273,437,1884,1,3894.0,9.81
1274,437,829,5,4595.58,16.62
1275,437,1050,5,5933.51,28.99
1276,437,318,3,3872.03,0.87
1277,437,1225,4,6865.24,2.58
1278,438,1119,5,4282.85,11.08
1279,438,188,5,2613.34,11.02
1280,439,472,5,3328.53,8.41
1281,439,416,3,1074.77,6.22
1282,439,1802,5,4735.26,5.08
1283,440,842,1,5973.12,21.44
1284,440,119,3,1402.14,21.5
1285,440,1508,5,1819.19,8.44
1286,441,1873,2,811.68,3.13
1287,441,299,3,2393.99,20.73
1288,442,1041,5,3625.96,18.09
1289,442,435,4,4368.45,18.46
1290,443,662,3,5832.83,22.65
1291,443,1984,1,5124.2,12.12
1292,443,251,5,5178.36,17.28
1293,443,1276,4,3613.83,7.82
1294,444,1920,4,7054.99,21.98
1295,444,694,4,1020.23,14.51
1296,444,1975,5,1049.86,2.89
1297,444,6,1,5317.46,11.04
1298,445,1339,4,3277.93,14.51
1299,445,362,1,754.83,16.96
1300,445,1062,4,3043.21,1.96
1301,445,1854,2,1757.73,21.15
1302,445,856,4,170.17,28.22
1303,446,1134,2,2238.08,14.13
1304,446,1006,1,4301.43,29.16
1305,447,1297,4,4210.76,10.61
1306,447,444,2,4523.64,17.57
1307,448,1113,4,5403.13,5.72
1308,449,503,4,4301.33,5.36
1309,449,1574,3,7135.58,16.19
1310,449,820,1,5734.78,3.05
1311,449,227,2,7473.5,24.74
1312,450,828,3,4782.47,29.36
1313,451,1267,4,4780.48,16.13
1314,451,525,5,4952.56,3.98
1315,451,1297,1,4557.61,18.86
1316,451,1714,5,312.82,20.48
1317,452,1477,3,5945.01,4.3
1318,452,27,2,7280.14,8.97
1319,452,766,3,4755.21,29.15
1320,452,1071,1,4820.93,2.56
1321,453,624,4,4584.19,7.17
1322,453,809,4,4633.2,14.64
1323,453,1053,2,929.88,8.43
1324,453,1254,5,2973.21,26.3
1325,454,317,3,6040.56,29.88
1326,454,1492,4,2618.96,21.55
1327,454,1757,3,1713.2,0.16
1328,454,698,5,5236.99,5.68
1329,455,1189,2,1337.14,12.59
1330,455,1563,5,2201.98,6.83
1331,455,1290,1,463.85,29.35
1332,455,463,1,7425.57,18.96
1333,455,1218,2,5045.63,10.28
1334,456,524,1,3553.14,9.85
1335,456,76,4,4865.41,25.83
1336,457,178,3,1694.57,4.74
1337,457,748,5,1061.52,5.46
1338,457,1778,4,1228.45,28.22
1339,457,31,5,3127.08,23.13
1340,458,398,2,7443.5,26.99
1341,459,1727,1,2452.06,23.34
1342,460,1973,4,3125.37,21.51
1343,460,126,3,6053.96,15.04
1344,461,480,3,5402.01,18.07
1345,461,1976,5,1083.32,21.27
1346,461,1124,5,1673.57,22.4
1347,461,1723,5,3022.33,5.34
1348,462,1122,3,3394.28,5.42
1349,463,1634,3,8131.36,0.43
1350,463,386,1,5069.43,7.1
1351,463,91,4,5315.84,24.97
1352,464,710,5,5264.07,16.19
1353,464,931,3,1072.43,26.1
1354,465,1475,3,4223.19,14.83
1355,465,1316,5,3619.02,9.3
1356,466,1826,5,2074.87,7.82
1357,466,186,1,6649.97,25.77
1358,467,1351,4,3142.91,19.39
1359,468,1531,3,5896.22,6.66
1360,469,1072,1,1065.24,14.18
1361,470,1970,4,185.03,8.63
1362,470,419,2,1225.59,17.3
1363,470,402,2,217.1,27.66
1364,470,1691,3,692.16,5.73
1365,471,1239,2,6846.06,20.93
1366,471,637,5,5200.68,16.83
1367,471,109,4,2405.32,8.12
1368,471,835,2,1190.22,4.15
1369,471,1849,2,2979.88,22.88
1370,472,1512,3,4961.03,22.04
1371,473,371,3,2408.25,7.37
1372,473,332,3,3558.26,18.0
1373,474,856,5,188.48,13.6
1374,475,753,3,5527.52,7.27
1375,475,66,5,1504.7,20.29
1376,475,142,2,6129.74,2.41
1377,476,1131,5,1524.22,22.21
1378,476,221,3,2188.34,23.69
1379,476,613,2,6198.59,19.89
1380,477,1924,3,5063.75,3.7
1381,478,1767,3,3188.18,11.3
1382,478,1153,1,6192.57,24.43
1383,478,943,3,354.14,20.29
1384,479,1708,5,3237.7,2.79
1385,480,1243,3,7779.73,21.4
1386,480,11,3,3316.98,2.15
1387,481,282,3,5706.51,18.4
1388,481,1918,4,1508.59,4.55
1389,481,1140,4,481.34,16.61
1390,481,911,3,5281.25,18.5
1391,482,847,2,6877.58,10.71
1392,482,972,4,2429.31,16.59
1393,482,403,2,3846.19,22.08
1394,483,1524,4,2597.2,6.11
1395,483,1447,4,4406.01,9.48
1396,483,885,5,3503.27,5.09
1397,483,112,1,4257.46,1.95
1398,483,807,3,5077.99,28.87
1399,484,672,1,1787.83,20.37
1400,485,901,2,4851.12,24.05
1401,485,1834,3,4429.45,3.41
1402,486,205,4,5049.46,18.5
1403,486,1070,5,5094.53,3.9
1404,487,281,2,5034.19,15.33
1405,487,403,3,4001.56,24.15
1406,487,1274,1,1918.43,3.62
1407,487,298,2,719.84,23.41
1408,488,1371,1,1141.34,24.04
1409,488,962,2,2513.26,4.42
1410,489,1311,3,7687.95,7.73
1411,489,124,3,5562.07,19.87
1412,489,918,3,2882.07,16.17
1413,489,115,3,2472.95,23.89
1414,489,1083,1,4703.82,14.05
1415,490,1774,3,604.85,24.52
1416,490,1329,3,1876.23,6.89
1417,491,1438,5,308.08,4.85
1418,491,408,2,5623.27,23.8
1419,491,288,1,1306.8,27.21
1420,491,344,5,2926.04,5.49
1421,491,1605,2,2764.17,23.46
1422,492,1035,4,3587.68,29.51
1423,493,352,4,4524.28,10.53
1424,493,792,1,5387.08,1.28
1425,493,1068,4,673.68,2.66
1426,493,131,2,3318.47,23.28
1427,494,996,1,3524.1,5.46
1428,494,1636,2,2614.36,26.69
1429,494,404,1,1506.71,29.22
1430,495,1052,2,3745.57,18.5
1431,495,1474,3,2247.38,6.79
1432,496,164,3,6855.28,23.94
1433,496,948,2,1957.18,1.3
1434,497,1139,5,1038.83,13.25
1435,497,1343,4,6941.64,6.12
1436,498,1667,4,2525.26,0.81
1437,498,398,3,7393.4,18.82
1438,499,57,4,2783.13,25.78
1439,499,280,2,6266.43,26.38
1440,499,1574,3,6958.28,15.82
1441,499,34,3,5356.62,4.06
1442,499,213,4,5985.95,28.55
1443,500,1945,5,546.51,3.96
1444,500,323,1,3396.42,28.59
1445,501,1483,4,846.06,8.14
1446,501,172,2,2317.64,8.33
1447,501,1064,1,3303.8,2.97
1448,501,1611,4,1230.0,28.78
1449,501,1831,1,7043.41,5.43
1450,502,855,1,6654.36,19.9
1451,502,197,5,4221.68,13.58
1452,503,1023,4,1399.1,2.23
1453,503,1784,5,2331.69,20.41
1454,503,497,2,5706.8,22.69
1455,503,22,4,2995.93,29.81
1456,504,1741,4,4546.5,11.58
1457,504,760,4,2150.7,4.52
1458,504,659,5,2863.61,2.52
1459,505,1256,1,6450.05,19.65
1460,505,1616,1,4397.93,0.51
1461,505,23,2,6720.44,12.85
1462,505,958,3,3535.64,1.22
1463,506,371,4,2238.31,14.69
1464,506,1220,5,5389.64,13.51
1465,506,1403,5,3556.83,6.13
1466,506,1441,3,1051.07,26.14
1467,506,1477,2,6322.8,14.17
1468,507,690,5,2691.03,10.19
1469,507,1814,4,5291.78,19.65
1470,507,749,4,580.37,9.3
1471,507,456,5,532.97,20.93
1472,507,318,2,3997.8,3.08
1473,508,302,5,6437.08,29.4
1474,508,1257,1,6597.29,21.43
1475,508,1496,5,7668.25,12.55
1476,509,198,2,4656.72,18.12
1477,510,1026,5,3645.46,5.25
1478,510,773,4,7799.3,13.97
1479,510,344,2,2757.9,4.57
1480,511,1052,2,3464.54,20.55
1481,512,1378,3,6326.62,0.58
1482,512,153,1,6096.54,6.76
1483,512,1074,1,4122.57,2.86
1484,513,277,3,341.16,8.7
1485,513,1533,2,6880.86,5.09
1486,513,914,2,6287.65,23.83
1487,513,699,5,2485.43,21.07
1488,513,1628,4,6409.78,1.4
1489,514,466,5,4863.79,2.17
1490,514,311,5,5540.19,18.23
1491,515,841,5,3913.65,1.18
1492,516,1537,3,2572.9,11.55
1493,517,450,3,5283.8,7.1
1494,517,3,2,145.84,9.19
1495,517,1167,2,4783.18,21.01
1496,517,138,2,6259.9,5.65
1497,517,103,2,1748.69,9.3
1498,518,1112,5,3778.33,21.04
1499,518,194,5,2482.51,4.9
1500,519,460,2,2280.46,26.1
1501,519,787,3,966.16,17.23
1502,519,1439,5,7826.76,21.0
1503,520,1627,3,1091.68,17.8
1504,520,1462,1,1102.53,5.85
1505,520,1744,3,382.75,7.35
1506,521,979,3,2009.32,14.05
1507,521,983,3,5597.95,19.07
1508,521,317,4,5837.39,4.63
1509,522,1264,5,5457.27,1.64
1510,522,1758,2,2638.8,19.43
1511,522,242,1,742.98,28.85
1512,522,932,1,6047.91,6.4
1513,522,1176,4,2720.03,0.77
1514,523,578,2,295.04,13.86
1515,523,270,3,2772.55,19.49
1516,523,925,3,6739.82,18.4
1517,523,1923,4,1904.18,14.53
1518,523,1245,5,2262.29,14.42
1519,524,1346,4,5995.22,1.63
1520,525,518,2,2168.17,9.47
1521,525,149,4,6679.08,14.25
1522,525,1044,3,8975.2,3.98
1523,525,241,1,2688.15,2.66
1524,526,1333,5,853.67,16.77
1525,526,158,1,5727.17,26.32
1526,526,1677,4,2569.87,14.76
1527,527,699,2,2635.74,11.49
1528,527,1360,4,6839.54,1.28
1529,527,1526,4,5591.39,18.48
1530,527,1483,3,852.85,10.11
1531,528,123,2,4215.32,4.54
1532,528,1270,2,1474.96,4.49
1533,528,930,3,3173.92,12.19
1534,529,1642,4,5445.36,28.71
1535,529,334,5,4621.29,9.2
1536,529,207,3,2060.76,9.51
1537,529,761,1,3026.84,24.23
1538,530,1573,3,4156.29,17.46
1539,530,1056,2,3294.58,19.98
1540,530,1081,2,3152.52,10.47
1541,530,33,5,5264.02,19.16
1542,531,783,2,1200.32,10.65
1543,531,826,4,7569.46,29.84
1544,531,1038,3,3367.51,19.39
1545,532,452,4,5208.05,8.99
1546,532,575,5,7055.74,9.17
1547,532,1561,4,4404.93,20.8
1548,533,1827,4,3572.78,27.93
1549,533,1460,4,917.78,23.41
1550,533,1052,3,3777.91,2.95
1551,533,1190,4,2805.6,10.97
1552,533,1439,4,8563.22,25.05
1553,534,1209,3,6165.76,11.94
1554,534,512,2,208.12,29.65
1555,534,1406,1,4079.13,23.3
1556,534,862,2,1380.7,23.54
1557,534,960,4,1845.65,28.2
1558,535,1177,2,3011.5,25.96
1559,536,783,4,1061.68,13.71
1560,536,125,1,2704.04,20.72
1561,536,1782,1,6170.14,18.12
1562,536,330,1,4806.16,2.73
1563,537,648,1,5859.29,22.8
1564,537,278,3,5346.7,25.44
1565,537,632,1,4651.24,0.81
1566,538,467,4,2095.68,3.9
1567,539,331,3,3127.03,9.1
1568,539,110,3,6087.94,17.6
1569,539,1935,1,633.02,16.15
1570,539,1150,2,2189.87,27.86
1571,540,817,4,1069.59,5.18
1572,541,585,4,1965.82,27.07
