product_id,product_name,category,brand,price,cost_price,stock_quantity
1888,Itaque Product,Sports,Samsung,6067.58,4753.5,211
1889,Quod Product,Books,Boat,3869.36,2471.35,429
1890,Deleniti Product,Electronics,Boat,5579.93,4591.08,82
1891,Quis Product,Home,Sony,4703.32,3958.25,322
1892,Dicta Product,Fashion,Sony,5177.98,3027.05,487
1893,Ad Product,Fashion,Apple,2675.9,2184.8,321
1894,Aliquid Product,Beauty,Puma,175.58,138.78,235
1895,Explicabo Product,Home,LG,5106.62,3986.33,471
1896,Maxime Product,Beauty,Sony,2965.21,2005.11,200
1897,Cumque Product,Home,Nike,4602.26,3026.71,59
1898,Aperiam Product,Sports,Adidas,7117.45,4255.71,170
1899,Officiis Product,Fashion,Puma,218.44,129.92,180
1900,Quisquam Product,Fashion,Samsung,4597.97,3670.41,11
1901,Odio Product,Beauty,Nike,5134.13,3731.01,494
1902,Pariatur Product,Beauty,LG,935.91,547.88,131
1903,Libero Product,Beauty,LG,7157.26,4623.36,263
1904,Ullam Product,Sports,Adidas,1426.67,869.56,326
1905,Nostrum Product,Beauty,Sony,2381.62,1797.87,293
1906,Eaque Product,Beauty,Puma,2074.47,1691.15,97
1907,Corrupti Product,Beauty,Sony,4615.43,3438.21,61
1908,Rem Product,Home,LG,3728.71,2089.79,198
1909,Quaerat Product,Electronics,Sony,4402.24,3113.24,479
1910,Quo Product,Electronics,Sony,603.67,355.9,167
1911,Tenetur Product,Books,Puma,3889.24,3036.5,147
1912,Rem Product,Beauty,Adidas,3942.53,2410.92,192
1913,Voluptate Product,Sports,Puma,5082.26,3884.65,67
1914,Corporis Product,Electronics,Sony,7072.94,4183.01,307
1915,Reiciendis Product,Sports,LG,2614.83,1571.37,112
1916,Distinctio Product,Sports,Adidas,2326.08,1373.79,28
1917,Nobis Product,Sports,Samsung,2499.43,1733.51,123
1918,Mollitia Product,Books,Apple,1554.24,1056.66,457
1919,Veniam Product,Fashion,Nike,6262.33,3958.82,228
1920,Sapiente Product,Sports,Nike,6840.28,4688.06,425
1921,Quod Product,Fashion,LG,5253.21,4576.68,288
1922,Deserunt Product,Sports,Boat,2687.82,2428.57,104
1923,Nisi Product,Fashion,Apple,1885.3,1648.25,237
1924,Voluptate Product,Beauty,Adidas,4834.98,3488.4,484
1925,Maiores Product,Sports,Samsung,2145.03,1704.44,61
1926,Quod Product,Home,Boat,4445.56,2608.23,361
1927,Voluptas Product,Books,LG,3188.86,2443.99,54
1928,Voluptas Product,Books,Nike,5220.21,3702.58,313
1929,Ea Product,Electronics,Puma,6146.24,4064.45,124
1930,Exercitationem Product,Sports,Puma,1554.23,1128.51,464
1931,Deleniti Product,Home,Sony,3216.62,1942.75,36
1932,Aperiam Product,Electronics,Samsung,4638.47,3087.0,67
1933,Dicta Product,Home,LG,510.13,336.3,126
1934,Totam Product,Fashion,Sony,4311.87,2929.45,93
1935,Dolorum Product,Sports,Boat,656.83,566.48,349
1936,Culpa Product,Fashion,Puma,4607.13,2658.13,209
1937,At Product,Sports,Puma,2559.21,1456.98,327
1938,Sed Product,Beauty,LG,6542.42,3780.3,308
1939,Delectus Product,Home,LG,2337.14,1916.49,178
1940,Accusantium Product,Sports,Nike,4817.13,3212.04,494
1941,Iusto Product,Sports,Samsung,3109.11,2639.73,101
1942,Iure Product,Sports,LG,1131.18,802.95,384
1943,Modi Product,Beauty,Apple,4280.8,2740.18,429
1944,A Product,Fashion,LG,1138.69,774.53,470
1945,Iste Product,Home,Puma,556.76,501.55,478
1946,Voluptates Product,Electronics,Puma,8443.45,4830.88,416
1947,Officiis Product,Fashion,Boat,6482.0,4637.23,277
1948,Quam Product,Fashion,Samsung,753.19,613.57,117
1949,Reprehenderit Product,Books,Apple,3599.78,2688.0,406
1950,Non Product,Books,Apple,637.78,501.39,150
1951,Sapiente Product,Electronics,Samsung,6319.71,4731.77,387
1952,Distinctio Product,Beauty,Nike,6231.16,3995.14,436
1953,Aliquam Product,Electronics,Sony,879.82,616.29,171
1954,Vitae Product,Books,Adidas,1403.71,824.25,123
1955,Culpa Product,Beauty,Sony,5627.7,4133.25,391
1956,Beatae Product,Beauty,LG,4181.86,2572.5,393
1957,Ea Product,Home,Adidas,266.7,158.25,74
1958,Architecto Product,Beauty,Apple,3786.81,3399.34,72
1959,Sed Product,Electronics,Samsung,4822.49,2920.8,137
1960,Molestiae Product,Sports,LG,7064.92,4796.78,167
1961,Quia Product,Home,Apple,1294.35,758.57,134
1962,Temporibus Product,Electronics,Sony,4117.54,3645.18,433
1963,Id Product,Sports,Apple,3186.25,2721.56,31
1964,Cumque Product,Fashion,Puma,1701.12,1488.69,118
1965,At Product,Electronics,Sony,4482.71,3601.7,487
1966,Corporis Product,Books,Adidas,5804.74,3516.08,204
1967,Tempora Product,Books,Apple,4566.26,3811.88,121
1968,Accusantium Product,Sports,Boat,5072.45,3482.01,300
1969,Itaque Product,Sports,Samsung,1754.4,1302.2,370
1970,Odit Product,Home,Boat,179.86,134.86,56
1971,Quos Product,Books,Adidas,3355.53,1896.92,54
1972,Autem Product,Books,Adidas,5598.37,3288.24,309
1973,Dolore Product,Home,Apple,3060.6,2487.98,61
1974,Recusandae Product,Beauty,Samsung,2495.14,1961.17,347
1975,Deleniti Product,Fashion,LG,1101.51,756.72,258
1976,Ducimus Product,Fashion,Boat,1108.95,990.38,402
1977,Optio Product,Home,Adidas,4557.04,3285.77,161
1978,Magni Product,Home,Puma,1120.2,967.74,45
1979,Porro Product,Electronics,Samsung,6475.3,4103.3,467
1980,Quibusdam Product,Books,Sony,1104.36,613.73,334
1981,Facere Product,Beauty,Puma,5963.2,4469.05,219
1982,Asperiores Product,Home,Apple,4698.93,4158.35,29
1983,Iste Product,Electronics,Nike,1530.44,1025.66,261
1984,Libero Product,Fashion,LG,5421.28,4902.63,224
1985,Dignissimos Product,Sports,Apple,1339.46,1121.8,144
1986,Quasi Product,Books,Apple,5043.74,3205.42,280
1987,Quos Product,Home,Adidas,4790.81,3799.39,484
1988,Eligendi Product,Electronics,Boat,285.81,205.88,263
1989,Error Product,Beauty,Samsung,3285.02,2070.45,301
1990,Voluptate Product,Home,LG,1382.9,951.13,401
1991,Magni Product,Home,Apple,1881.5,1421.15,448
1992,Expedita Product,Home,LG,5993.75,3563.87,79
1993,Voluptatem Product,Home,Adidas,5035.5,4244.71,20
1994,Sed Product,Sports,Apple,4534.25,3244.84,413
1995,Atque Product,Home,Samsung,845.44,617.73,113
1996,Quo Product,Sports,Apple,1986.82,1594.83,269
1997,Perferendis Product,Books,Sony,3736.0,2517.75,272
1998,Nesciunt Product,Books,Puma,1503.93,1189.98,399
1999,Quas Product,Home,Apple,2693.35,2426.99,129
2000,Ex Product,Sports,Apple,5508.4,3615.55,492
